@relation 'FIROModality: -C 2 '

@attribute Obligation_Class {0,1}
@attribute Prohibition_Class {0,1}
@attribute text string

@data
0,1,'§ 1010.940 Photographic or other \nreproductions of Government obligations. \nNothing herein contained shall \nrequire or authorize the microfilming or \nother reproduction of: \n(a) Currency or other obligation or \nsecurity of the United States as defined \nin 18 U.S.C. 8, or \n(b) Any obligation or other security of \nany foreign government, the \nreproduction of which is prohibited by \nlaw.'
0,1,'(e) Any information made available \nunder this section to other department \nor agencies of the United States, any \nstate or local government, or any foreign \ngovernment shall be received by them in \nconfidence, and shall not be disclosed \nto any person except for official \npurposes relating to the investigation, \nproceeding or matter in connection with \nwhich the information is sought.'
0,1,'(f) Limitation on exemption. A \ntransaction carried out by an exempt \nperson as an agent for another person \nwho is the beneficial owner of the funds \nthat are the subject of a transaction in \ncurrency is not subject to the exemption \nfrom reporting contained in paragraph \n(a) of this section.'
0,1,'(g) Limitation on liability. (1) No bank \nshall be subject to penalty under this \nchapter for failure to file a report \nrequired by § 1010.311 with respect to a \ntransaction in currency by an exempt \nperson with respect to which the \nrequirements of this section have been \nsatisfied, unless the bank: \n(i) Knowingly files false or incomplete \ninformation with respect to the \ntransaction or the customer engaging in \nthe transaction; or \n(ii) Has reason to believe that the \ncustomer does not meet the criteria \nestablished by this section for treatment \nof the transactor as an exempt person or \nthat the transaction is not a transaction \nof the exempt person. \n(2) Subject to the specific terms of this \nsection, and absent any specific \nknowledge of information indicating \nthat a customer no longer meets the \nrequirements of an exempt person, a \nbank satisfies the requirements of this \nsection to the extent it continues to treat \nthat customer as an exempt person until \nthe completion of that customer’s next \nrequired periodic review, which as \nrequired by paragraph (d) of this section \nfor an exempt person described in \nparagraph (b)(4) to (7) of this section, \nshall occur no less than once each year. \n(3) A bank that files a report with \nrespect to a currency transaction by an \nexempt person rather than treating such \nperson as exempt shall remain subject, \nwith respect to each such report, to the \nrules for filing reports, and the penalties \nfor filing false or incomplete reports that \nare applicable to reporting of \ntransactions in currency by persons \nother than exempt persons.'
0,1,'(e) Confidentiality of reports; \nlimitation of liability. No bank or other \nfinancial institution, and no director, \nofficer, employee, or agent of any bank \nor other financial institution, who \nreports a suspicious transaction under \nthis chapter, may notify any person \ninvolved in the transaction that the \ntransaction has been reported. Thus, any \nperson subpoenaed or otherwise \nrequested to disclose a SAR or the \ninformation contained in a SAR, except \nwhere such disclosure is requested by \nFinCEN or an appropriate law \nenforcement or bank supervisory \nagency, shall decline to produce the \nSAR or to provide any information that \nwould disclose that a SAR has been \nprepared or filed, citing this paragraph \n(e) and 31 U.S.C. 5318(g)(2), and shall \nnotify FinCEN of any such request and \nits response thereto. A bank, and any \ndirector, officer, employee, or agent of \nsuch bank, that makes a report pursuant \nto this section (whether such report is \nrequired by this section or is made \nvoluntarily) shall be protected from \nliability for any disclosure contained in, \nor for failure to disclose the fact of such \nreport, or both, to the full extent \nprovided by 31 U.S.C. 5318(g)(3).'
0,1,'§ 1020.630 Prohibition on correspondent \naccounts for foreign shell banks; records \nconcerning owners of foreign banks and \nagents for service of legal process. \n(a) Refer to § 1010.630 of this Chapter. \n(b) [Reserved]'
0,1,'(e) Confidentiality of reports; \nlimitation of liability. No casino, and no \ndirector, officer, employee, or agent of \nany casino, who reports a suspicious \ntransaction under this chapter, may \nnotify any person involved in the \ntransaction that the transaction has been \nreported. Thus, any person subpoenaed \nor otherwise requested to disclose a \nSARC or the information contained in a \nSARC, except where such disclosure is \nrequested by FinCEN or another \nappropriate law enforcement or \nregulatory agency, shall decline to \nproduce the SARC or to provide any \ninformation that would disclose that a \nSARC has been prepared or filed, citing \nthis paragraph (e) and 31 U.S.C. \n5318(g)(2), and shall notify FinCEN of \nany such request and its response \nthereto. A casino, and any director, \nofficer, employee, or agent of such \ncasino, that makes a report pursuant to \nthis section (whether such report is \nrequired by this section or made \nvoluntarily) shall be protected from \nliability for any disclosure contained in, \nor for failure to disclose the fact of, such \nreport, or both, to the extent provided \nby 31 U.S.C. 5318(g)(3).'
0,1,'(d) Confidentiality of reports; \nlimitation of liability. No financial \ninstitution, and no director, officer, \nemployee, or agent of any financial \ninstitution, who reports a suspicious \ntransaction under this chapter, may \nnotify any person involved in the \ntransaction that the transaction has been \nreported. Thus, any person subpoenaed \nor otherwise requested to disclose a \nSAR–MSB or the information contained \nin a SAR–MSB, except where such \ndisclosure is requested by FinCEN or an \nappropriate law enforcement or \nsupervisory agency, shall decline to \nproduce the SAR–MSB or to provide \nany information that would disclose \nthat a SAR–MSB has been prepared or \nfiled, citing this paragraph (d) and 31 \nU.S.C. 5318(g)(2), and shall notify \nFinCEN of any such request and its \nresponse thereto. A reporting money \nservices business, and any director, \nofficer, employee, or agent of such \nreporting money services business, that \nmakes a report pursuant to this section \n(whether such report is required by this \nsection or made voluntarily) shall be \nprotected from liability for any \ndisclosure contained in, or for failure to \ndisclose the fact of, such report, or both, \nto the extent provided by 31 U.S.C. \n5318(g)(3).'
0,1,'(e) Compliance. Compliance with this \nsection shall be audited by the \nDepartment of the Treasury, through \nFinCEN or its delegees under the terms \nof the Bank Secrecy Act. Failure to \nsatisfy the requirements of this section \nmay constitute a violation of the \nreporting rules of the Bank Secrecy Act \nand of this chapter.'
0,1,'(e) Consequences of failing to comply \nwith 31 U.S.C. 5330 or the regulations \nthereunder. It is unlawful to do business \nwithout complying with 31 U.S.C. 5330 \nand this section. A failure to comply \nwith the requirements of 31 U.S.C. 5330 \nor this section includes the filing of \nfalse or materially incomplete \ninformation in connection with the \nregistration of a money services \nbusiness. Any person who fails to \ncomply with any requirement of 31 \nU.S.C. 5330 or this section shall be \nliable for a civil penalty of $5,000 for \neach violation. Each day a violation of \n31 U.S.C. 5330 or this section continues \nconstitutes a separate violation. In \naddition, under 31 U.S.C. 5320, the \nSecretary of the Treasury may bring a \ncivil action to enjoin the violation. See \n18 U.S.C. 1960 for a criminal penalty for \nfailure to comply with the registration \nrequirements of 31 U.S.C. 5330 or this \nsection.'
